W_mem,W_GDE,T,sigmas_MGL370,sigmas_SS316L,eps_H2,eps_O2,v_in_H2,v_in_O2,p_gas,i0_ref_O2,i0_ref_H2
4.36078e-05[m],0.000221057[m],70.6553[degC],2.34469e+07[S/m],710791[S/m],0.6334556429688466,0.7147026061765153,0.00538194[m/s],0.00322865[m/s],9.82347e+06[Pa],0.0482433[A/m^2],0.0377204[A/m^2]
5.40602e-05[m],0.000262963[m],30.3103[degC],4.29914e+07[S/m],1.49319e+06[S/m],0.7905877208521682,0.6796718361284431,0.00490571[m/s],0.00394779[m/s],8.97886e+06[Pa],0.0274501[A/m^2],0.0191125[A/m^2]
6.69541e-05[m],0.000526192[m],42.3401[degC],2.39425e+06[S/m],523837[S/m],0.7858446669090874,0.7810757205690337,0.00557382[m/s],0.00260552[m/s],8.78804e+06[Pa],0.0329699[A/m^2],0.0238373[A/m^2]
7.19566e-05[m],0.000536661[m],69.5832[degC],2.66915e+06[S/m],1.28695e+06[S/m],0.6194660100529743,0.6245653970541405,0.00199096[m/s],0.00278488[m/s],1.3031e+06[Pa],0.0476075[A/m^2],0.0371218[A/m^2]
4.88148e-05[m],0.00056444[m],72.1709[degC],3.05924e+07[S/m],566132[S/m],0.7656857737515802,0.7552902933321027,0.00141564[m/s],0.00465659[m/s],4.5611e+06[Pa],0.0491498[A/m^2],0.0385765[A/m^2]
5.1892e-05[m],0.00041632[m],54.9348[degC],4.7422e+06[S/m],1.25054e+06[S/m],0.6415078008257631,0.7958118076768335,0.00438375[m/s],0.00326018[m/s],997940[Pa],0.0393709[A/m^2],0.0295231[A/m^2]
4.12542e-05[m],0.000409128[m],56.2565[degC],3.11078e+07[S/m],1.35572e+06[S/m],0.7550128225200405,0.7663845527064135,0.002754[m/s],0.00349085[m/s],2.54247e+06[Pa],0.0400793[A/m^2],0.0301648[A/m^2]
6.95901e-05[m],0.000503019[m],45.2378[degC],3.62893e+07[S/m],181856[S/m],0.6676483457153465,0.6050796271603293,0.00171372[m/s],0.00414622[m/s],8.21017e+06[Pa],0.0343864[A/m^2],0.0250774[A/m^2]
7.62799e-05[m],0.000258573[m],31.7252[degC],2.90692e+07[S/m],1.50525e+06[S/m],0.7588114510087578,0.7541960182126031,0.00407399[m/s],0.00241836[m/s],7.84538e+06[Pa],0.0280691[A/m^2],0.0196333[A/m^2]
4.53035e-05[m],0.000535284[m],63.9298[degC],1.55726e+07[S/m],246100[S/m],0.7680190055777595,0.7619640966522703,0.0050217[m/s],0.00411977[m/s],9.21799e+06[Pa],0.0443287[A/m^2],0.0340616[A/m^2]
8.97244e-05[m],0.000561785[m],68.752[degC],4.868e+07[S/m],100080[S/m],0.6208235107890474,0.6961163705501808,0.00212413[m/s],0.0045817[m/s],2.21526e+06[Pa],0.0471176[A/m^2],0.0366618[A/m^2]
7.49691e-05[m],0.000469555[m],65.7109[degC],3.33261e+07[S/m],39692.9[S/m],0.6096198221604736,0.6686770222845975,0.00434641[m/s],0.00496311[m/s],7.19375e+06[Pa],0.0453482[A/m^2],0.0350083[A/m^2]
5.9857e-05[m],0.000336324[m],38.458[degC],1.10368e+07[S/m],983711[S/m],0.7629036726828389,0.6444620855524578,0.004012[m/s],0.00535439[m/s],4.60301e+06[Pa],0.0311251[A/m^2],0.0222385[A/m^2]
5.91613e-05[m],0.000316999[m],67.0504[degC],4.1456e+07[S/m],809537[S/m],0.7873586659942629,0.757405101668142,0.00407609[m/s],0.00496405[m/s],6.11191e+06[Pa],0.0461231[A/m^2],0.0357309[A/m^2]
8.83792e-05[m],0.000519589[m],53.7278[degC],5.35055e+06[S/m],1.55707e+06[S/m],0.7125514402740972,0.7262632834677598,0.00269243[m/s],0.00271324[m/s],7.15861e+06[Pa],0.0387301[A/m^2],0.0289447[A/m^2]
6.36801e-05[m],0.00028398[m],77.2158[degC],8.5177e+06[S/m],1.39864e+06[S/m],0.7332437532332476,0.685610466497116,0.0054605[m/s],0.00541211[m/s],5.82176e+06[Pa],0.0522309[A/m^2],0.0415107[A/m^2]
3.57323e-05[m],0.000385326[m],40.6274[degC],4.93889e+06[S/m],713249[S/m],0.7621550730286688,0.7021873570476753,0.00360495[m/s],0.00306494[m/s],613017[Pa],0.0321485[A/m^2],0.0231231[A/m^2]
8.18264e-05[m],0.000374424[m],32.2973[degC],4.81671e+07[S/m],1.11001e+06[S/m],0.7850979939435652,0.7716506421408769,0.0040454[m/s],0.002943[m/s],284023[Pa],0.0283217[A/m^2],0.0198465[A/m^2]
5.75052e-05[m],0.000307034[m],59.853[degC],1.69922e+07[S/m],743280[S/m],0.6414780508191139,0.694181009037432,0.00556031[m/s],0.00225075[m/s],8.85054e+06[Pa],0.0420421[A/m^2],0.0319547[A/m^2]
8.85775e-05[m],0.000493018[m],44.0182[degC],1.72304e+07[S/m],667015[S/m],0.789626213040904,0.6434423923212123,0.00513038[m/s],0.00423162[m/s],7.95011e+06[Pa],0.0337861[A/m^2],0.0245506[A/m^2]
4.64521e-05[m],0.000216835[m],78.6275[degC],8.57533e+06[S/m],93625.1[S/m],0.7411201155116485,0.7549918719963813,0.00269087[m/s],0.0026638[m/s],1.33663e+06[Pa],0.0531106[A/m^2],0.0423551[A/m^2]
6.27183e-05[m],0.000441363[m],34.6352[degC],2.35364e+07[S/m],515205[S/m],0.7124337023524142,0.7156252412515514,0.00428928[m/s],0.00395634[m/s],6.99346e+06[Pa],0.0293676[A/m^2],0.0207335[A/m^2]
6.79578e-05[m],0.000461684[m],49.3081[degC],1.40732e+07[S/m],1.54415e+06[S/m],0.753537466391891,0.628142796541151,0.00477565[m/s],0.00293429[m/s],1.72592e+06[Pa],0.0364329[A/m^2],0.0268877[A/m^2]
4.26097e-05[m],0.000299835[m],59.5779[degC],1.33281e+07[S/m],641447[S/m],0.6656751130232412,0.6679954700545965,0.00312606[m/s],0.00277798[m/s],2.0751e+06[Pa],0.0418902[A/m^2],0.0318155[A/m^2]
4.60502e-05[m],0.000402526[m],77.2276[degC],3.36107e+07[S/m],1.55485e+06[S/m],0.702918736471349,0.6491357135418645,0.00417688[m/s],0.00517373[m/s],4.24793e+06[Pa],0.0522382[A/m^2],0.0415177[A/m^2]
4.72833e-05[m],0.00048094[m],54.6672[degC],4.31026e+07[S/m],1.20048e+06[S/m],0.7141074807107007,0.6779832998153723,0.0054555[m/s],0.00392672[m/s],1.42826e+06[Pa],0.0392284[A/m^2],0.0293943[A/m^2]
6.43991e-05[m],0.000591762[m],67.7121[degC],4.49098e+07[S/m],307652[S/m],0.6630864422387189,0.7134796127663189,0.00369807[m/s],0.00448406[m/s],8.00819e+06[Pa],0.0465084[A/m^2],0.0360911[A/m^2]
7.83486e-05[m],0.000204137[m],60.0375[degC],3.15238e+07[S/m],1.53821e+06[S/m],0.7708934508204297,0.7455473608909681,0.00173297[m/s],0.00331314[m/s],5.97232e+06[Pa],0.0421442[A/m^2],0.0320483[A/m^2]
3.02424e-05[m],0.000484802[m],60.4055[degC],1.44161e+07[S/m],67197.4[S/m],0.690509253515566,0.6083959166061901,0.00386681[m/s],0.00293747[m/s],4.25039e+06[Pa],0.0423481[A/m^2],0.0322353[A/m^2]
4.95919e-05[m],0.000285661[m],70.0539[degC],3.46751e+07[S/m],903411[S/m],0.6155356105539126,0.6520899702854123,0.003026[m/s],0.00422681[m/s],5.08282e+06[Pa],0.0478861[A/m^2],0.0373839[A/m^2]
3.42549e-05[m],0.000484496[m],31.6716[degC],3.5477e+06[S/m],1.5501e+06[S/m],0.7134105988408723,0.6551482268878954,0.00280259[m/s],0.00232912[m/s],464557[Pa],0.0280455[A/m^2],0.0196134[A/m^2]
4.95401e-05[m],0.000437169[m],76.0698[degC],1.95997e+07[S/m],790046[S/m],0.6154056938855602,0.6541523707989229,0.00147014[m/s],0.00457271[m/s],1.46427e+06[Pa],0.0515224[A/m^2],0.0408328[A/m^2]
3.43732e-05[m],0.000330418[m],32.7348[degC],5.27419e+07[S/m],272168[S/m],0.6260745193030667,0.6106086582608338,0.00146491[m/s],0.00376975[m/s],4.41394e+06[Pa],0.0285157[A/m^2],0.0200106[A/m^2]
5.53331e-05[m],0.00022424[m],38.1448[degC],2.59959e+07[S/m],253039[S/m],0.7624875447521573,0.6917213999753898,0.0044355[m/s],0.00504971[m/s],7.20204e+06[Pa],0.0309788[A/m^2],0.0221126[A/m^2]
3.05897e-05[m],0.000213614[m],63.8885[degC],1.53686e+07[S/m],1.29382e+06[S/m],0.6261587093430987,0.7459639145284498,0.00248815[m/s],0.00445008[m/s],6.85585e+06[Pa],0.0443052[A/m^2],0.0340399[A/m^2]
8.89464e-05[m],0.000242996[m],49.4827[degC],4.9048e+07[S/m],594966[S/m],0.644387499279644,0.6322585920890028,0.00452708[m/s],0.00407365[m/s],8.04714e+06[Pa],0.0365222[A/m^2],0.0269672[A/m^2]
8.08976e-05[m],0.000462546[m],72.7157[degC],4.74405e+07[S/m],1.18956e+06[S/m],0.678020781441179,0.6004595394655491,0.00381836[m/s],0.00537737[m/s],2.74186e+06[Pa],0.0494778[A/m^2],0.0388871[A/m^2]
6.46352e-05[m],0.000375539[m],58.8439[degC],6.02016e+06[S/m],294518[S/m],0.6516198975612514,0.7944685125839429,0.00523944[m/s],0.00402941[m/s],9.15239e+06[Pa],0.0414862[A/m^2],0.031446[A/m^2]
7.91299e-05[m],0.000206191[m],56.6329[degC],4.99288e+06[S/m],1.00706e+06[S/m],0.781166865775737,0.7077225632796825,0.0036658[m/s],0.00252137[m/s],5.40307e+06[Pa],0.0402824[A/m^2],0.0303491[A/m^2]
4.56301e-05[m],0.000474601[m],47.2801[degC],2.39296e+07[S/m],1.01e+06[S/m],0.739363952227592,0.7429137589718924,0.00167814[m/s],0.00413742[m/s],7.31441e+06[Pa],0.035405[A/m^2],0.0259757[A/m^2]
6.80679e-05[m],0.000221852[m],48.4788[degC],3.774e+07[S/m],1.47896e+06[S/m],0.6826624434166771,0.7710490018120598,0.00175086[m/s],0.00301382[m/s],6.12323e+06[Pa],0.0360106[A/m^2],0.0265123[A/m^2]
6.62072e-05[m],0.000457605[m],56.2468[degC],1.42434e+07[S/m],105190[S/m],0.6695804652449184,0.7983320517487362,0.00211134[m/s],0.00250951[m/s],2.25397e+06[Pa],0.0400741[A/m^2],0.03016[A/m^2]
8.68854e-05[m],0.000409396[m],52.0444[degC],1.80241e+07[S/m],1.53962e+06[S/m],0.7493437355877561,0.7941610111215553,0.00364171[m/s],0.0035251[m/s],3.01493e+06[Pa],0.0378459[A/m^2],0.0281499[A/m^2]
6.69651e-05[m],0.000472071[m],56.5861[degC],1.85443e+06[S/m],17727.3[S/m],0.706597898493655,0.6147889097042124,0.00357675[m/s],0.00446065[m/s],8.44077e+06[Pa],0.0402571[A/m^2],0.0303261[A/m^2]
6.11404e-05[m],0.00025558[m],30.2574[degC],5.11179e+07[S/m],741349[S/m],0.6802813921893133,0.6009163122588184,0.00496831[m/s],0.00512761[m/s],8.43481e+06[Pa],0.0274271[A/m^2],0.0190932[A/m^2]
8.7026e-05[m],0.000580634[m],66.617[degC],2.73052e+07[S/m],1.35774e+06[S/m],0.6067771787341729,0.7491252916384727,0.00483491[m/s],0.00255258[m/s],1.1964e+06[Pa],0.0458716[A/m^2],0.0354961[A/m^2]
7.16582e-05[m],0.000466149[m],60.4296[degC],2.2332e+07[S/m],405734[S/m],0.7844683512439496,0.7706808019752239,0.00372755[m/s],0.00307567[m/s],2.34801e+06[Pa],0.0423615[A/m^2],0.0322476[A/m^2]
8.6973e-05[m],0.000596502[m],68.4274[degC],8.77147e+06[S/m],1.5164e+06[S/m],0.7874614777795799,0.7402112846543679,0.00421023[m/s],0.00475385[m/s],9.49809e+06[Pa],0.046927[A/m^2],0.0364831[A/m^2]
4.15691e-05[m],0.000559456[m],62.2742[degC],4.96665e+07[S/m],1.13614e+06[S/m],0.616606773722088,0.619710787132901,0.00501826[m/s],0.00244548[m/s],6.89405e+06[Pa],0.0433922[A/m^2],0.0331959[A/m^2]
6.95014e-05[m],0.000350274[m],33.3959[degC],6.61839e+06[S/m],1.3298e+06[S/m],0.7398789560703014,0.6365358387067446,0.00327636[m/s],0.00557373[m/s],8.13295e+06[Pa],0.0288104[A/m^2],0.0202602[A/m^2]
6.33907e-05[m],0.000332146[m],60.8593[degC],2.50268e+07[S/m],630253[S/m],0.6757702350051666,0.7162192823527538,0.00224123[m/s],0.0050651[m/s],5.66167e+06[Pa],0.0426004[A/m^2],0.032467[A/m^2]
6.71539e-05[m],0.000318978[m],54.2133[degC],5.10031e+07[S/m],1.59166e+06[S/m],0.659510394508153,0.6015797000776946,0.00446221[m/s],0.00465249[m/s],6.53064e+06[Pa],0.0389872[A/m^2],0.0291766[A/m^2]
8.68485e-05[m],0.000261134[m],39.5195[degC],1.52037e+07[S/m],1.66457e+06[S/m],0.7496270770186777,0.6907496058488397,0.00184002[m/s],0.00432613[m/s],810598[Pa],0.0316235[A/m^2],0.0226686[A/m^2]
5.78265e-05[m],0.000385537[m],34.3494[degC],3.6109e+07[S/m],58804.2[S/m],0.6874307216918941,0.6154616215443434,0.0022769[m/s],0.00374708[m/s],6.32336e+06[Pa],0.0292385[A/m^2],0.0206237[A/m^2]
3.17045e-05[m],0.000385048[m],45.4677[degC],2.39018e+07[S/m],509479[S/m],0.6305974443330902,0.6222178725584043,0.00178301[m/s],0.00379843[m/s],9.52224e+06[Pa],0.0345002[A/m^2],0.0251776[A/m^2]
5.81857e-05[m],0.000297352[m],54.8869[degC],2.11756e+07[S/m],1.57888e+06[S/m],0.7607771188632073,0.7937167695107109,0.00380095[m/s],0.00545521[m/s],2.45568e+06[Pa],0.0393454[A/m^2],0.0295001[A/m^2]
5.59498e-05[m],0.000219144[m],53.3833[degC],3.03107e+07[S/m],747745[S/m],0.6462707416213551,0.7624390339810163,0.00426699[m/s],0.00326549[m/s],9.64431e+06[Pa],0.0385482[A/m^2],0.0287809[A/m^2]
7.62083e-05[m],0.000331899[m],55.5665[degC],1.97506e+07[S/m],648644[S/m],0.7540376828800766,0.6876334759972283,0.00377972[m/s],0.00285025[m/s],4.1764e+06[Pa],0.0397087[A/m^2],0.0298288[A/m^2]
5.83441e-05[m],0.000265217[m],41.3422[degC],4.68765e+07[S/m],1.25514e+06[S/m],0.6861323784272748,0.6170621384326029,0.00181343[m/s],0.00542134[m/s],5.43033e+06[Pa],0.0324899[A/m^2],0.0234195[A/m^2]
8.35348e-05[m],0.000352219[m],46.6606[degC],7.43614e+06[S/m],61438.1[S/m],0.7465048969339911,0.797330236349866,0.00400531[m/s],0.00459694[m/s],7.42264e+06[Pa],0.0350943[A/m^2],0.0257011[A/m^2]
6.4976e-05[m],0.000382175[m],38.7423[degC],3.32017e+07[S/m],74448.1[S/m],0.6482135966867782,0.6156656359003382,0.00407823[m/s],0.00379942[m/s],9.55681e+06[Pa],0.0312581[A/m^2],0.0223532[A/m^2]
7.26388e-05[m],0.000478367[m],35.8878[degC],3.98197e+07[S/m],789734[S/m],0.6737785942375418,0.7257646368144655,0.00224542[m/s],0.00516061[m/s],8.25059e+06[Pa],0.029937[A/m^2],0.0212191[A/m^2]
5.45078e-05[m],0.000380148[m],62.0319[degC],4.25848e+07[S/m],1.48481e+06[S/m],0.7380654359966785,0.641101032104463,0.00395269[m/s],0.00324159[m/s],2.65803e+06[Pa],0.043256[A/m^2],0.0330704[A/m^2]
5.31125e-05[m],0.00022334[m],55.3118[degC],4.27022e+07[S/m],1.22797e+06[S/m],0.7659682017424123,0.7930444196804045,0.0034155[m/s],0.0038073[m/s],6.74031e+06[Pa],0.0395723[A/m^2],0.0297053[A/m^2]
3.50467e-05[m],0.00041117[m],69.4217[degC],4.45095e+07[S/m],987168[S/m],0.7917581473955627,0.7707656830677984,0.00367992[m/s],0.00526865[m/s],4.01574e+06[Pa],0.0475121[A/m^2],0.0370321[A/m^2]
6.88622e-05[m],0.000429072[m],67.6033[degC],4.37347e+07[S/m],220047[S/m],0.6774617799105913,0.7017268437928998,0.00408681[m/s],0.00279352[m/s],2.56479e+06[Pa],0.046445[A/m^2],0.0360317[A/m^2]
4.88667e-05[m],0.000548637[m],58.9821[degC],2.55394e+07[S/m],1.1533e+06[S/m],0.6754198941751364,0.7246148961839665,0.00427144[m/s],0.00309111[m/s],6.9391e+06[Pa],0.0415621[A/m^2],0.0315154[A/m^2]
4.58891e-05[m],0.000431664[m],47.4371[degC],4.6658e+07[S/m],1.57406e+06[S/m],0.6843596439825393,0.66404599633897,0.00414598[m/s],0.00543984[m/s],5.53978e+06[Pa],0.035484[A/m^2],0.0260456[A/m^2]
7.17516e-05[m],0.000431906[m],71.1151[degC],3.4276e+07[S/m],183976[S/m],0.6515455630576282,0.7801008968988719,0.0035095[m/s],0.00379676[m/s],1.61379e+06[Pa],0.0485173[A/m^2],0.0379789[A/m^2]
8.39894e-05[m],0.000368935[m],30.282[degC],1.7672e+07[S/m],1.40211e+06[S/m],0.7879391537177386,0.7772685370547585,0.00263098[m/s],0.00421062[m/s],2.24213e+06[Pa],0.0274378[A/m^2],0.0191022[A/m^2]
3.757e-05[m],0.000313379[m],73.2956[degC],2.22272e+07[S/m],500016[S/m],0.7613178764779021,0.6125358342239398,0.00464639[m/s],0.0023557[m/s],4.50887e+06[Pa],0.0498282[A/m^2],0.0392195[A/m^2]
8.59066e-05[m],0.000446984[m],34.0045[degC],1.28201e+07[S/m],143675[S/m],0.6941855619744483,0.7604366515774593,0.00548799[m/s],0.00240466[m/s],7.1032e+06[Pa],0.0290833[A/m^2],0.0204917[A/m^2]
6.12559e-05[m],0.00040559[m],73.0687[degC],2.90638e+07[S/m],1.70808e+06[S/m],0.7761860673730765,0.6851471354398055,0.00203441[m/s],0.00354141[m/s],866162[Pa],0.0496909[A/m^2],0.0390892[A/m^2]
6.55061e-05[m],0.000310313[m],59.5163[degC],2.55465e+07[S/m],128880[S/m],0.6025701442486044,0.6793792475226272,0.00182855[m/s],0.00506355[m/s],9.61458e+06[Pa],0.0418562[A/m^2],0.0317844[A/m^2]
8.23067e-05[m],0.000366934[m],36.7934[degC],5.05792e+07[S/m],1.04879e+06[S/m],0.7964053298991343,0.6956310271010793,0.00312883[m/s],0.0043462[m/s],4.22625e+06[Pa],0.0303525[A/m^2],0.0215748[A/m^2]
8.07181e-05[m],0.000450892[m],43.0641[degC],3.54842e+07[S/m],1.27523e+06[S/m],0.667064934495677,0.776020121363562,0.00460431[m/s],0.00400166[m/s],3.14678e+06[Pa],0.0333207[A/m^2],0.0241434[A/m^2]
7.37966e-05[m],0.000464749[m],31.8107[degC],4.46852e+07[S/m],1.06549e+06[S/m],0.6290814156298338,0.6034854855281402,0.0047614[m/s],0.00290133[m/s],2.93178e+06[Pa],0.0281068[A/m^2],0.0196651[A/m^2]
7.4804e-05[m],0.000336112[m],51.5656[degC],5.22706e+07[S/m],1.18651e+06[S/m],0.7267909097712879,0.780587765683833,0.00437415[m/s],0.00532285[m/s],1.07449e+06[Pa],0.0375965[A/m^2],0.0279264[A/m^2]
4.53708e-05[m],0.000516774[m],49.1626[degC],1.37095e+07[S/m],24394.3[S/m],0.6138542098034954,0.6945173568462284,0.00528202[m/s],0.00396483[m/s],7.91044e+06[Pa],0.0363586[A/m^2],0.0268216[A/m^2]
5.11081e-05[m],0.000527785[m],33.7437[degC],2.43653e+07[S/m],916283[S/m],0.6057592102614177,0.7639704457903812,0.00202628[m/s],0.0032474[m/s],2.5296e+06[Pa],0.0289661[A/m^2],0.0203923[A/m^2]
7.48357e-05[m],0.000261392[m],74.1881[degC],3.82076e+07[S/m],1.05436e+06[S/m],0.6921246844765925,0.630555860713233,0.00409525[m/s],0.00531569[m/s],7.04467e+06[Pa],0.05037[A/m^2],0.0397342[A/m^2]
7.44951e-05[m],0.000433916[m],63.0655[degC],2.61858e+07[S/m],826708[S/m],0.6097873883407808,0.6773950617014932,0.00244759[m/s],0.00497925[m/s],1.40436e+06[Pa],0.0438385[A/m^2],0.033608[A/m^2]
8.54402e-05[m],0.000440377[m],72.3317[degC],4.79932e+07[S/m],963082[S/m],0.7776550450275609,0.656710011393674,0.00238193[m/s],0.00276869[m/s],9.12758e+06[Pa],0.0492464[A/m^2],0.038668[A/m^2]
5.52996e-05[m],0.000436932[m],72.8156[degC],2.62564e+07[S/m],1.65285e+06[S/m],0.6623630157583941,0.6719144488082108,0.00485552[m/s],0.0049022[m/s],8.02578e+06[Pa],0.049538[A/m^2],0.0389442[A/m^2]
5.25046e-05[m],0.000530286[m],55.1503[degC],1.99325e+07[S/m],430193[S/m],0.7723963915371408,0.7053164852929643,0.00185078[m/s],0.00549538[m/s],3.62562e+06[Pa],0.039486[A/m^2],0.0296272[A/m^2]
5.67452e-05[m],0.000224185[m],40.8386[degC],3.6743e+07[S/m],1.56077e+06[S/m],0.726562414520129,0.6079723339864359,0.00372261[m/s],0.00405195[m/s],6.801e+06[Pa],0.0322492[A/m^2],0.0232105[A/m^2]
7.52616e-05[m],0.000314132[m],64.2012[degC],1.78907e+07[S/m],168407[S/m],0.6382718984573029,0.7117575935588921,0.00294897[m/s],0.00230044[m/s],3.10324e+06[Pa],0.0444833[A/m^2],0.0342049[A/m^2]
7.41498e-05[m],0.000576036[m],38.5211[degC],2.67073e+07[S/m],878313[S/m],0.6323021891121874,0.601657922845792,0.00503931[m/s],0.00394375[m/s],2.0204e+06[Pa],0.0311546[A/m^2],0.0222639[A/m^2]
4.027e-05[m],0.000411547[m],40.54[degC],8.88199e+06[S/m],259587[S/m],0.7226920118981346,0.7024369405031541,0.00215638[m/s],0.00336018[m/s],2.79907e+06[Pa],0.0321069[A/m^2],0.0230871[A/m^2]
8.19207e-05[m],0.000596277[m],74.7938[degC],3.25101e+07[S/m],1.25389e+06[S/m],0.6277531111081938,0.6300746381204005,0.00266782[m/s],0.00262814[m/s],3.85623e+06[Pa],0.0507394[A/m^2],0.0400858[A/m^2]
8.65213e-05[m],0.000242156[m],79.8672[degC],5.8949e+06[S/m],512642[S/m],0.6175435675338734,0.7342475105082837,0.00551406[m/s],0.00425413[m/s],7.15302e+06[Pa],0.0538894[A/m^2],0.0431051[A/m^2]
6.36406e-05[m],0.000290622[m],51.6453[degC],4.70012e+07[S/m],949273[S/m],0.7523479027527127,0.7819049284035315,0.00553207[m/s],0.00311158[m/s],3.65627e+06[Pa],0.037638[A/m^2],0.0279636[A/m^2]
3.48848e-05[m],0.000362866[m],53.1213[degC],2.56645e+07[S/m],1.50874e+06[S/m],0.7077084911359286,0.6505182509305308,0.00352812[m/s],0.00297167[m/s],747442[Pa],0.0384102[A/m^2],0.0286568[A/m^2]
4.2155e-05[m],0.000565636[m],76.2167[degC],4.57307e+07[S/m],1.4041e+06[S/m],0.7011348646218162,0.7878340355048848,0.00245275[m/s],0.00515427[m/s],4.08809e+06[Pa],0.051613[A/m^2],0.0409193[A/m^2]
4.26864e-05[m],0.000478753[m],72.1806[degC],3.12731e+06[S/m],1.23268e+06[S/m],0.6564800972414188,0.7523073099618822,0.00327296[m/s],0.00440079[m/s],8.83447e+06[Pa],0.0491556[A/m^2],0.038582[A/m^2]
4.50712e-05[m],0.000278567[m],72.8627[degC],4.07747e+07[S/m],1.51051e+06[S/m],0.678966402359782,0.6965761317477822,0.00497681[m/s],0.00272234[m/s],9.20837e+06[Pa],0.0495665[A/m^2],0.0389712[A/m^2]
8.91145e-05[m],0.000315938[m],33.7696[degC],2.6939e+07[S/m],119328[S/m],0.6466125066707488,0.6717130508762879,0.00317766[m/s],0.00343332[m/s],6.7423e+06[Pa],0.0289778[A/m^2],0.0204022[A/m^2]
8.50278e-05[m],0.000354518[m],44.9776[degC],4.97774e+07[S/m],1.14701e+06[S/m],0.7513794226392102,0.674253081838324,0.00271748[m/s],0.00289734[m/s],6.22862e+06[Pa],0.0342578[A/m^2],0.0249644[A/m^2]
4.01662e-05[m],0.000471142[m],34.4802[degC],5.25866e+07[S/m],691362[S/m],0.6599852480927426,0.624060091374749,0.00378574[m/s],0.00350787[m/s],6.51504e+06[Pa],0.0292975[A/m^2],0.0206739[A/m^2]
6.32511e-05[m],0.000218505[m],41.7044[degC],1.07758e+07[S/m],120935[S/m],0.7675589197940519,0.6774704586431588,0.00414009[m/s],0.00299491[m/s],9.53211e+06[Pa],0.0326637[A/m^2],0.0235706[A/m^2]
5.82614e-05[m],0.000479515[m],42.0095[degC],4.08908e+07[S/m],209474[S/m],0.6691815382749056,0.7458742602251143,0.00486132[m/s],0.00336655[m/s],5.60718e+06[Pa],0.0328104[A/m^2],0.0236983[A/m^2]
7.92038e-05[m],0.000509506[m],77.728[degC],4.34567e+07[S/m],968435[S/m],0.7033539099458304,0.6331247728604501,0.00429568[m/s],0.0051303[m/s],6.61689e+06[Pa],0.0525492[A/m^2],0.0418159[A/m^2]
6.21294e-05[m],0.000565898[m],60.4555[degC],1.70303e+07[S/m],1.10246e+06[S/m],0.7888982027792557,0.672581699394956,0.00143093[m/s],0.00437873[m/s],5.98336e+06[Pa],0.0423759[A/m^2],0.0322608[A/m^2]
7.97035e-05[m],0.000217666[m],48.4597[degC],4.47583e+07[S/m],138260[S/m],0.6927570545993652,0.6921278024864808,0.00546783[m/s],0.00542229[m/s],1.80892e+06[Pa],0.0360009[A/m^2],0.0265037[A/m^2]
4.49054e-05[m],0.000524082[m],45.626[degC],2.54046e+07[S/m],1.15178e+06[S/m],0.7911355068582363,0.6191100297866313,0.00500265[m/s],0.00532084[m/s],8.53486e+06[Pa],0.0345787[A/m^2],0.0252466[A/m^2]
8.80572e-05[m],0.000514669[m],51.7894[degC],7.88063e+06[S/m],608938[S/m],0.7799053011016965,0.7055540482304896,0.00299685[m/s],0.00518685[m/s],9.43667e+06[Pa],0.037713[A/m^2],0.0280308[A/m^2]
6.97606e-05[m],0.000577334[m],66.521[degC],2.4669e+07[S/m],1.6727e+06[S/m],0.7643314715920382,0.6313242271489741,0.00319925[m/s],0.0038756[m/s],8.51523e+06[Pa],0.045816[A/m^2],0.0354442[A/m^2]
8.64827e-05[m],0.000302566[m],36.6047[degC],2.92627e+07[S/m],817325[S/m],0.6348135450119199,0.7517395382458912,0.00318807[m/s],0.00380493[m/s],7.48963e+06[Pa],0.0302657[A/m^2],0.0215003[A/m^2]
6.07286e-05[m],0.000413277[m],69.8271[degC],1.83911e+07[S/m],1.34448e+06[S/m],0.6374274961485127,0.7949617516803722,0.00320397[m/s],0.00257454[m/s],8.51012e+06[Pa],0.0477517[A/m^2],0.0372575[A/m^2]
6.04398e-05[m],0.000433735[m],36.214[degC],1.22332e+06[S/m],896736[S/m],0.6311479907569234,0.7040682156114126,0.00521762[m/s],0.00556487[m/s],5.69888e+06[Pa],0.0300863[A/m^2],0.0213468[A/m^2]
6.5424e-05[m],0.000222015[m],76.3911[degC],1.41756e+07[S/m],854066[S/m],0.6124820761630251,0.735961968625864,0.00394771[m/s],0.00467823[m/s],3.58905e+06[Pa],0.0517206[A/m^2],0.0410222[A/m^2]
3.79345e-05[m],0.000284543[m],57.2492[degC],3.13681e+07[S/m],870834[S/m],0.6304016021808919,0.6174984283268835,0.00542903[m/s],0.00358351[m/s],4.71098e+06[Pa],0.040616[A/m^2],0.0306524[A/m^2]
3.38437e-05[m],0.000559968[m],39.7558[degC],5.05386e+06[S/m],23422.9[S/m],0.6755292868180578,0.6629050806299154,0.00489937[m/s],0.00461533[m/s],918405[Pa],0.0317351[A/m^2],0.022765[A/m^2]
7.92634e-05[m],0.000283073[m],79.8118[degC],7.26633e+06[S/m],358890[S/m],0.7638966463505255,0.6459485894563481,0.0045499[m/s],0.00447761[m/s],2.53821e+06[Pa],0.0538545[A/m^2],0.0430714[A/m^2]
